0.66	0.01	3.57852	0.368569
0.67	0.01	3.58115	12.0757
0.68	0.01	3.5846	0.276991
0.69	0.01	3.59005	7.2584
0.7	0.01	3.59456	0.297993
0.71	0.01	3.61171	0.226876
0.72	0.01	3.61699	8.95558
0.73	0.01	3.62142	2.40024
0.74	0.01	3.62872	0.459089
0.75	0.01	3.63798	0.428496
0.76	0.01	3.65802	1.06904
0.77	0.01	3.66501	8.60296
0.78	0.01	3.67033	5.92263
0.79	0.01	3.67695	0.938363
0.8	0.01	3.69228	2.03387
0.81	0.01	3.70739	2.26533
0.82	0.01	3.73887	1.36384
0.83	0.01	3.75397	3.48877
0.84	0.01	3.76723	0.332392
0.85	0.01	3.78142	1.86495
0.86	0.01	3.79558	4.61437
0.87	0.01	3.81061	0.753656
0.88	0.01	3.82415	11.8096
0.89	0.01	3.83724	2.24316
0.9	0.01	3.84971	7.46671
0.91	0.01	3.86427	4.44259
0.92	0.01	3.88032	2.76113
0.93	0.01	3.89455	0.257093
0.94	0.01	3.91207	4.44247
0.95	0.01	3.92481	6.25233
0.96	0.01	3.94026	9.03862
0.97	0.01	3.95386	7.33814
0.98	0.01	3.97289	6.19753
0.99	0.01	3.98638	11.2204
1	0.01	4	4.37211

0	0.02	5	8.27687
0.01	0.02	4.98196	11.4088
0.02	0.02	4.96295	3.21402
0.03	0.02	4.92335	1.63074
0.04	0.02	4.8867	0.429932
0.05	0.02	4.85427	6.17215
0.06	0.02	4.83477	7.81305
0.07	0.02	4.80632	0.303607
0.08	0.02	4.75621	3.00065
0.09	0.02	4.73273	0.601804
0.1	0.02	4.69044	2.76743
0.11	0.02	4.63986	0.557969
0.12	0.02	4.59672	3.67841
0.13	0.02	4.566	0.792525
0.14	0.02	4.53131	0.831194
0.15	0.02	4.49497	0.563106
0.16	0.02	4.45086	0.300185
0.17	0.02	4.41894	2.80748
0.18	0.02	4.40126	0.54587
0.19	0.02	4.36691	3.0178
0.2	0.02	4.30664	1.72072
0.21	0.02	4.28032	10.8684
0.22	0.02	4.25887	0.683976
0.23	0.02	4.23429	1.98264
0.24	0.02	4.21789	3.96329
0.25	0.02	4.19265	0.351032
0.26	0.02	4.13807	1.47099
0.27	0.02	4.11912	2.38729
0.28	0.02	4.10546	9.75005
0.29	0.02	4.08751	1.35482
0.3	0.02	4.05726	0.856762
0.31	0.02	4.04035	6.62425
0.32	0.02	4.02029	1.26878
0.33	0.02	3.95711	0.226033
0.34	0.02	3.92578	0.886718
0.35	0.02	3.90007	2.44471
0.36	0.02	3.88626	6.25245
0.37	0.02	3.8685	0.568682
0.38	0.02	3.84673	3.32644
0.39	0.02	3.82145	1.54003
0.4	0.02	3.80621	1.53379
0.41	0.02	3.78102	0.75565
0.42	0.02	3.76158	3.85106
0.43	0.02	3.73965	0.463116
0.44	0.02	3.71074	2.68395
0.45	0.02	3.69469	0.262752
0.46	0.02	3.68036	1.16875
0.47	0.02	3.67355	3.61082
0.48	0.02	3.66653	3.30602
0.49	0.02	3.65734	2.85925
0.5	0.02	3.64826	0.894459
0.51	0.02	3.63171	0.466961
0.52	0.02	3.61482	2.55084
0.53	0.02	3.60558	2.74185
0.54	0.02	3.60037	4.14921
0.55	0.02	3.59206	0.829857
0.56	0.02	3.58452	4.31352
0.57	0.02	3.57805	0.501
0.58	0.02	3.57569	8.87872
0.59	0.02	3.57419	3.45225
0.6	0.02	3.57322	3.04202
0.61	0.02	3.57245	0.624416
0.62	0.02	3.57258	1.87717
0.63	0.02	3.57283	0.316819
0.64	0.02	3.57397	0.63254
0.65	0.02	3.5753	7.45985
0.66	0.02	3.57733	3.4712
0.67	0.02	3.58017	0.32464
0.68	0.02	3.5847	0.348228
0.69	0.02	3.59078	0.947815
0.7	0.02	3.59926	2.24064
0.71	0.02	3.60907	2.39371
0.72	0.02	3.61383	3.20986
0.73	0.02	3.62089	0.708299
0.74	0.02	3.6309	4.96826
0.75	0.02	3.64132	0.707171
0.76	0.02	3.65388	0.834075
0.77	0.02	3.6645	0.476639
0.78	0.02	3.67041	11.4439
0.79	0.02	3.67784	0.226347
0.8	0.02	3.68721	6.10779
0.81	0.02	3.70085	0.840227
0.82	0.02	3.73958	0.473693
0.83	0.02	3.75907	1.27888
0.84	0.02	3.76885	10.3248
0.85	0.02	3.77952	8.80854
0.86	0.02	3.79164	4.75637
0.87	0.02	3.80873	3.65575
0.88	0.02	3.82206	0.362248
0.89	0.02	3.8369	3.46649
0.9	0.02	3.84924	1.03596
0.91	0.02	3.86824	4.93866
0.92	0.02	3.88168	9.70077
0.93	0.02	3.89438	8.7154
0.94	0.02	3.90783	7.01232
0.95	0.02	3.9226	0.503684
0.96	0.02	3.93746	5.33681
0.97	0.02	3.95154	1.99804
0.98	0.02	3.97455	0.732827
0.99	0.02	3.98677	8.32889
1	0.02	4	8.48731

0	0.03	5	7.35894
0.01	0.03	4.98292	1.63653
0.02	0.03	4.95167	2.23625
0.03	0.03	4.90439	0.427854
0.04	0.03	4.87103	0.667407
0.05	0.03	4.85077	7.08738
0.06	0.03	4.83003	1.59935
0.07	0.03	4.78234	1.42568
0.08	0.03	4.75563	6.65766
0.09	0.03	4.73218	1.6224
0.1	0.03	4.69048	0.714775
0.11	0.03	4.61985	0.459179
0.12	0.03	4.59599	3.44428
0.13	0.03	4.56579	4.09678
0.14	0.03	4.52702	0.389159
0.15	0.03	4.49771	2.49038
0.16	0.03	4.44678	1.59949
0.17	0.03	4.42231	6.37596
0.18	0.03	4.40133	4.04308
0.19	0.03	4.37508	0.455131
0.2	0.03	4.30726	0.542191
0.21	0.03	4.28565	1.63903
0.22	0.03	4.26452	0.362415
0.23	0.03	4.22767	0.387885
0.24	0.03	4.20879	0.943433
0.25	0.03	4.16279	0.818099
0.26	0.03	4.13644	9.2774
0.27	0.03	4.11977	8.44808
0.28	0.03	4.10336	2.68688
0.29	0.03	4.07863	6.34274
0.3	0.03	4.06009	5.88561
0.31	0.03	4.04238	1.62303
0.32	0.03	4.00746	0.852047
0.33	0.03	3.95312	1.08038
0.34	0.03	3.92639	3.11218
0.35	0.03	3.9031	2.54857
0.36	0.03	3.88773	0.628527
0.37	0.03	3.86804	0.408575
0.38	0.03	3.84953	0.298251
0.39	0.03	3.81269	0.343487
0.4	0.03	3.79666	2.97079
0.41	0.03	3.77627	0.955418
0.42	0.03	3.75808	0.706861
0.43	0.03	3.73007	0.839913
0.44	0.03	3.70952	0.321292
0.45	0.03	3.68763	1.23283
0.46	0.03	3.68044	9.37436
0.47	0.03	3.67467	2.30316
0.48	0.03	3.66256	0.645226
0.49	0.03	3.65083	3.11113
0.5	0.03	3.642	4.69788
0.51	0.03	3.62888	1.56785
0.52	0.03	3.61359	0.41857
0.53	0.03	3.60493	7.63045
0.54	0.03	3.59899	2.72553
0.55	0.03	3.58908	1.76979
0.56	0.03	3.58345	0.512412
0.57	0.03	3.57691	2.07558
0.58	0.03	3.57447	1.22728
0.59	0.03	3.57272	6.17035
0.6	0.03	3.57143	1.08064
0.61	0.03	3.57006	0.592922
0.62	0.03	3.56979	0.822057
0.63	0.03	3.57044	4.12654
0.64	0.03	3.57214	2.87087
0.65	0.03	3.57385	11.4659
0.66	0.03	3.57624	0.86327
0.67	0.03	3.57942	8.08686
0.68	0.03	3.58309	0.384542
0.69	0.03	3.59202	1.1539
0.7	0.03	3.59936	0.22801
0.71	0.03	3.60536	5.11986
0.72	0.03	3.61028	4.94089
0.73	0.03	3.61906	0.722319
0.74	0.03	3.63299	0.352985
0.75	0.03	3.64208	7.11453
0.76	0.03	3.64958	3.99093
0.77	0.03	3.66282	0.27162
0.78	0.03	3.67004	1.34504
0.79	0.03	3.6765	11.5406
0.8	0.03	3.68343	3.78724
0.81	0.03	3.70201	0.51868
0.82	0.03	3.74223	1.48524
0.83	0.03	3.7562	7.10447
0.84	0.03	3.76639	0.324873
0.85	0.03	3.77838	0.332285
0.86	0.03	3.78904	1.03209
0.87	0.03	3.80831	0.746061
0.88	0.03	3.82374	3.09095
0.89	0.03	3.83301	5.67676
0.9	0.03	3.84503	0.377875
0.91	0.03	3.86695	0.274181
0.92	0.03	3.88173	0.276288
0.93	0.03	3.89319	1.39217
0.94	0.03	3.90596	5.07067
0.95	0.03	3.92059	3.55482
0.96	0.03	3.93376	1.31028
0.97	0.03	3.94879	0.359315
0.98	0.03	3.97012	2.35973
0.99	0.03	3.98277	2.25814
1	0.03	4	1.85818

0	0.04	5	2.41134
0.01	0.04	4.96909	0.949013
0.02	0.04	4.92895	0.753627
0.03	0.04	4.89626	7.806
0.04	0.04	4.8702	1.50131
0.05	0.04	4.84742	0.440115
0.06	0.04	4.80733	2.55721
0.07	0.04	4.77868	1.82757
0.08	0.04	4.75073	2.65303
0.09	0.04	4.72686	2.42246
0.1	0.04	4.66007	0.568147
0.11	0.04	4.6226	6.16713
0.12	0.04	4.59913	0.295337
0.13	0.04	4.55549	0.331327
0.14	0.04	4.52818	8.9792
0.15	0.04	4.49921	0.439815
0.16	0.04	4.44716	1.53255
0.17	0.04	4.424	0.54989
0.18	0.04	4.40212	6.09262
0.19	0.04	4.36718	0.714134
0.2	0.04	4.31838	0.93125
0.21	0.04	4.28809	7.48657
0.22	0.04	4.25838	0.884267
0.23	0.04	4.22867	5.81031
0.24	0.04	4.20818	3.11611
0.25	0.04	4.17063	0.258027
0.26	0.04	4.13729	0.624925
0.27	0.04	4.11953	5.01799
0.28	0.04	4.09737	2.72878
0.29	0.04	4.07484	6.3244
0.3	0.04	4.05469	0.765387
0.31	0.04	4.0235	0.540121
0.32	0.04	3.99243	0.492669
0.33	0.04	3.95777	2.58511
0.34	0.04	3.92801	0.346086
0.35	0.04	3.90112	3.31488
0.36	0.04	3.88333	5.09902
0.37	0.04	3.8685	3.96635
0.38	0.04	3.84742	0.497286
0.39	0.04	3.80919	1.11043
0.4	0.04	3.79115	0.788701
0.41	0.04	3.76177	1.26622
0.42	0.04	3.74206	0.562133
0.43	0.04	3.7198	1.04393
0.44	0.04	3.70692	1.88021
0.45	0.04	3.68888	0.414325
0.46	0.04	3.68068	2.0577
0.47	0.04	3.67147	0.236529
0.48	0.04	3.65781	1.02108
0.49	0.04	3.64614	1.02908
0.5	0.04	3.6371	0.757018
0.51	0.04	3.62522	4.26154
0.52	0.04	3.61301	0.632408
0.53	0.04	3.60417	3.00007
0.54	0.04	3.59352	2.0325
0.55	0.04	3.58683	8.83184
0.56	0.04	3.5807	3.46927
0.57	0.04	3.57571	5.69245
0.58	0.04	3.57243	3.63785
0.59	0.04	3.57012	0.777091
0.6	0.04	3.56712	2.95517
0.61	0.04	3.56628	0.228554
0.62	0.04	3.5671	1.88107
0.63	0.04	3.56844	6.52498
0.64	0.04	3.56994	2.64795
0.65	0.04	3.57164	2.91763
0.66	0.04	3.57557	1.77546
0.67	0.04	3.5786	1.10831
0.68	0.04	3.58438	0.949915
0.69	0.04	3.59092	3.95693
0.7	0.04	3.59718	5.51564
0.71	0.04	3.60217	3.35768
0.72	0.04	3.60648	0.411274
0.73	0.04	3.61299	0.254506
0.74	0.04	3.63107	0.287723
0.75	0.04	3.64046	3.4656
0.76	0.04	3.64953	0.472587
0.77	0.04	3.6592	2.65338
0.78	0.04	3.66691	3.67372
0.79	0.04	3.67305	2.16263
0.8	0.04	3.68054	0.224137
0.81	0.04	3.70156	0.228284
0.82	0.04	3.73682	0.756506
0.83	0.04	3.7516	0.635261
0.84	0.04	3.76808	3.06937
0.85	0.04	3.77723	6.89103
0.86	0.04	3.78574	0.46054
0.87	0.04	3.8092	0.874081
0.88	0.04	3.82016	3.21994
0.89	0.04	3.82933	7.50852
0.9	0.04	3.84421	3.04414
0.91	0.04	3.86804	0.781077
0.92	0.04	3.87877	7.69105
0.93	0.04	3.88912	0.470038
0.94	0.04	3.90237	0.418347
0.95	0.04	3.92125	1.6717
0.96	0.04	3.93247	6.14617
0.97	0.04	3.94574	3.32881
0.98	0.04	3.96304	8.30353
0.99	0.04	3.97656	0.47924
1	0.04	4	1.08121

0	0.05	5	3.75943
0.01	0.05	4.96935	7.21164
0.02	0.05	4.92679	1.9929
0.03	0.05	4.89011	4.28807
0.04	0.05	4.86381	9.29929
0.05	0.05	4.83335	0.566927
0.06	0.05	4.8071	9.08208
0.07	0.05	4.77268	2.02541
0.08	0.05	4.74731	9.33415
0.09	0.05	4.7263	1.61224
0.1	0.05	4.65066	2.03455
0.11	0.05	4.62431	9.54977
0.12	0.05	4.59535	5.4662
0.13	0.05	4.55951	5.79245
0.14	0.05	4.5294	2.40606
0.15	0.05	4.47982	3.09196
0.16	0.05	4.44967	11.9556
0.17	0.05	4.42656	9.42539
0.18	0.05	4.4001	0.81723
0.19	0.05	4.3647	7.36867
0.2	0.05	4.32508	2.3552
0.21	0.05	4.28851	2.86075
0.22	0.05	4.25285	4.65199
0.23	0.05	4.22709	4.96139
0.24	0.05	4.20772	5.36363
0.25	0.05	4.173	0.638354
0.26	0.05	4.13978	2.50306
0.27	0.05	4.12137	1.46559
0.28	0.05	4.09686	0.435099
0.29	0.05	4.06767	5.37609
0.3	0.05	4.04207	7.10176
0.31	0.05	4.01719	7.33081
0.32	0.05	3.99119	3.18247
0.33	0.05	3.95703	1.16175
0.34	0.05	3.93315	2.58034
0.35	0.05	3.90082	2.42928
0.36	0.05	3.87882	2.95177
0.37	0.05	3.86348	1.92365
0.38	0.05	3.82771	0.403882
0.39	0.05	3.8079	2.26163
0.4	0.05	3.78069	0.254578
0.41	0.05	3.75402	3.68268
0.42	0.05	3.73114	1.77288
0.43	0.05	3.71887	6.23661
0.44	0.05	3.70406	1.75102
0.45	0.05	3.68934	0.350145
0.46	0.05	3.67623	1.58287
0.47	0.05	3.66602	1.7184
0.48	0.05	3.65591	0.270901
0.49	0.05	3.64444	5.79738
0.5	0.05	3.63401	1.03939
0.51	0.05	3.6229	2.85944
0.52	0.05	3.61066	1.36137
0.53	0.05	3.60212	0.3969
0.54	0.05	3.59014	1.16452
0.55	0.05	3.58427	0.599374
0.56	0.05	3.57419	1.13549
0.57	0.05	3.57179	0.239267
0.58	0.05	3.56839	3.93687
0.59	0.05	3.56552	2.21419
0.6	0.05	3.56402	5.7649
0.61	0.05	3.56342	2.29499
0.62	0.05	3.56385	1.33238
0.63	0.05	3.56566	1.50598
0.64	0.05	3.56731	11.9491
0.65	0.05	3.56899	0.282209
0.66	0.05	3.57341	0.300305
0.67	0.05	3.57685	2.89523
0.68	0.05	3.58158	2.43299
0.69	0.05	3.5881	0.543573
0.7	0.05	3.59481	0.537488
0.71	0.05	3.59943	2.77589
0.72	0.05	3.60365	8.97148
0.73	0.05	3.61039	4.2706
0.74	0.05	3.62537	1.42107
0.75	0.05	3.6396	1.28949
0.76	0.05	3.64904	6.7016
0.77	0.05	3.65681	10.081
0.78	0.05	3.66455	9.93082
0.79	0.05	3.67171	8.13637
0.8	0.05	3.67855	4.79731
0.81	0.05	3.69868	0.847281
0.82	0.05	3.72415	1.90975
0.83	0.05	3.74639	0.536089
0.84	0.05	3.76508	1.50713
0.85	0.05	3.77609	9.96702
0.86	0.05	3.79051	1.44005
