0,1.85806e-05,7.4282e-05,0.000167059,0.000296919,0.000463938,0.000668279,0.000910194,0.00119002,0.0015082,0.00186524,0.00226173,0.00269832,0.00317571,0.00369466,0.00425591,0.00486023,0.00550834,0.00620092,0.00693855,0.0077217,0.00855066,0.00942554,0.0103462,0.0113121,0.0123224,0.013376,0.014471,0.0156054,0.0167763,0.0179802,0.0192132,0.0204706,0.0217469,0.023036,0.0243313,0.0256255,0.0269107,0.0281787,0.0294208,0.0306282,0.0317919,0.0329032,0.0339532,0.0349337,0.035837,0.0366558,0.0373838,0.0380154,0.0385459,0.0389717,0.0392903,0.0394999,0.0395999,0.0395908,0.0394736,0.0392505,0.0389243,0.0384983,0.0379767,0.0373639,0.0366648,0.0358848,0.0350291,0.0341036,0.0331141,0.0320665,0.0309667,0.0298208,0.0286348,0.0274147,0.0261665,0.0248961,0.0236094,0.0223122,0.0210101,0.0197088,0.0184136,0.0171299,0.0158626,0.0146168,0.0133969,0.0122074,0.0110522,0.0099351,0.00885954,0.00782862,0.00684517,0.00591179,0.00503093,0.00420504,0.00343672,0.00272896,0.0020855,0.00151119,0.00101254,0.000598318,0.00028031,7.41132e-05,0
0,1.85951e-05,7.43261e-05,0.000167135,0.000297021,0.000464056,0.000668399,0.000910297,0.00119009,0.00150821,0.00186516,0.00226154,0.00269799,0.00317521,0.00369396,0.00425498,0.00485904,0.00550686,0.00619911,0.00693639,0.00771914,0.00854768,0.0094221,0.0103422,0.0113076,0.0123174,0.0133704,0.0144649,0.0155987,0.0167689,0.0179722,0.0192046,0.0204612,0.0217369,0.0230254,0.0243201,0.0256137,0.0268984,0.0281659,0.0294075,0.0306145,0.0317779,0.0328889,0.0339387,0.0349192,0.0358225,0.0366414,0.0373695,0.0380014,0.0385322,0.0389585,0.0392776,0.0394877,0.0395884,0.03958,0.0394636,0.0392413,0.0389158,0.0384907,0.0379699,0.0373579,0.0366597,0.0358804,0.0350256,0.0341009,0.0331121,0.0320652,0.030966,0.0298208,0.0286353,0.0274158,0.026168,0.0248981,0.0236117,0.0223148,0.021013,0.0197119,0.0184169,0.0171334,0.0158663,0.0146205,0.0134006,0.0122111,0.0110559,0.00993876,0.00886313,0.00783211,0.00684853,0.005915,0.00503397,0.00420788,0.00343932,0.0027313,0.00208754,0.0015129,0.00101387,0.000599255,0.000280843,7.42909e-05,0
0,1.86324e-05,7.44417e-05,0.000167336,0.000297292,0.000464365,0.000668701,0.000910539,0.00119021,0.00150814,0.00186482,0.00226085,0.00269687,0.00317358,0.00369172,0.00425205,0.00485531,0.00550224,0.00619351,0.0069297,0.00771127,0.00853853,0.00941157,0.0103302,0.011294,0.0123022,0.0133535,0.0144462,0.015578,0.0167464,0.0179477,0.0191781,0.0204328,0.0217065,0.0229931,0.0242859,0.0255778,0.0268608,0.0281268,0.0293671,0.0305729,0.0317353,0.0328456,0.0338949,0.0348752,0.0357785,0.0365977,0.0373263,0.037959,0.0384909,0.0389185,0.0392391,0.039451,0.0395537,0.0395473,0.0394331,0.0392131,0.0388901,0.0384675,0.0379492,0.0373398,0.036644,0.0358672,0.0350148,0.0340924,0.0331058,0.0320609,0.0309638,0.0298203,0.0286366,0.0274186,0.0261723,0.0249036,0.0236183,0.0223224,0.0210214,0.019721,0.0184266,0.0171435,0.0158767,0.0146311,0.0134114,0.0122219,0.0110666,0.00994936,0.0088735,0.00784218,0.00685822,0.00592424,0.00504269,0.004216,0.00344675,0.00273795,0.0020933,0.00151767,0.00101756,0.000601803,0.000282258,7.47431e-05,0
0,1.86845e-05,7.46063e-05,0.000167624,0.000297678,0.000464798,0.00066911,0.000910835,0.00119029,0.00150789,0.00186413,0.00225958,0.00269488,0.00317073,0.00368786,0.00424702,0.00484897,0.00549442,0.00618405,0.00691844,0.00769806,0.00852319,0.00939395,0.0103102,0.0112714,0.0122768,0.0133252,0.0144149,0.0155437,0.0167088,0.017907,0.0191341,0.0203855,0.0216559,0.0229393,0.0242291,0.025518,0.0267982,0.0280616,0.0292997,0.0305035,0.0316643,0.0327733,0.0338218,0.0348016,0.0357049,0.0365245,0.0372541,0.0378881,0.0384217,0.0388515,0.0391746,0.0393894,0.0394952,0.0394922,0.0393817,0.0391656,0.0388465,0.038428,0.0379138,0.0373085,0.0366169,0.0358441,0.0349956,0.034077,0.0330941,0.0320527,0.0309588,0.0298184,0.0286375,0.0274221,0.0261781,0.0249115,0.0236282,0.0223339,0.0210343,0.0197351,0.0184417,0.0171593,0.0158931,0.014648,0.0134285,0.0122391,0.0110837,0.00996623,0.00889003,0.00785824,0.0068737,0.005939,0.0050566,0.00422892,0.00345855,0.00274847,0.00210238,0.00152515,0.00102331,0.000605721,0.000284398,7.54099e-05,0
0,1.87475e-05,7.48074e-05,0.000167977,0.000298149,0.000465318,0.000669581,0.000911136,0.00119028,0.00150742,0.00186302,0.00225765,0.00269195,0.0031666,0.00368233,0.00423988,0.00484,0.0054834,0.00617076,0.00690266,0.00767955,0.00850174,0.00936933,0.0102822,0.0112398,0.0122414,0.0132859,0.0143714,0.0154959,0.0166566,0.0178502,0.0190728,0.0203196,0.0215855,0.0228644,0.0241499,0.0254347,0.026711,0.0279709,0.0292057,0.0304068,0.0315653,0.0326725,0.0337197,0.0346988,0.035602,0.0364222,0.0371529,0.0377886,0.0383247,0.0387573,0.0390838,0.0393025,0.0394127,0.0394145,0.039309,0.0390981,0.0387846,0.0383717,0.0378632,0.0372636,0.0365777,0.0358105,0.0349675,0.0340541,0.0330762,0.0320397,0.0309503,0.0298142,0.0286372,0.0274254,0.0261847,0.0249211,0.0236404,0.0223484,0.0210508,0.0197533,0.0184613,0.0171801,0.0159147,0.0146702,0.0134511,0.0122619,0.0111065,0.00998876,0.00891213,0.00787974,0.00689442,0.00595876,0.00507522,0.00424621,0.00347431,0.00276249,0.00211444,0.00153504,0.00103084,0.000610821,0.000287151,7.6254e-05,0
0,1.88197e-05,7.5039e-05,0.000168383,0.000298689,0.000465905,0.000670093,0.000911421,0.00119017,0.0015067,0.00186149,0.00225509,0.00268811,0.00316123,0.00367517,0.00423066,0.00482845,0.00546926,0.00615373,0.00688246,0.00765589,0.00847435,0.00933791,0.0102465,0.0111995,0.0121963,0.0132357,0.014316,0.015435,0.0165901,0.017778,0.0189947,0.0202357,0.0214958,0.022769,0.024049,0.0253284,0.0265998,0.0278551,0.0290858,0.0302832,0.0314387,0.0325435,0.0335891,0.0345673,0.0354703,0.0362911,0.0370232,0.037661,0.0382,0.0386362,0.038967,0.0391906,0.0393062,0.0393139,0.0392148,0.0390106,0.038704,0.0382982,0.0377969,0.0372046,0.0365258,0.0357657,0.0349296,0.0340229,0.0330515,0.032021,0.0309374,0.0298067,0.0286347,0.0274275,0.0261911,0.0249312,0.0236539,0.022365,0.02107,0.0197747,0.0184846,0.0172049,0.0159407,0.0146971,0.0134786,0.0122896,0.0111342,0.0100163,0.00893921,0.00790612,0.00691986,0.00598304,0.0050981,0.00426745,0.00349364,0.00277965,0.00212916,0.00154706,0.00103996,0.00061695,0.000290431,7.72488e-05,0
0,1.89003e-05,7.52984e-05,0.000168838,0.000299291,0.000466553,0.000670642,0.00091169,0.00118994,0.00150575,0.00185956,0.00225191,0.00268339,0.00315467,0.00366645,0.00421947,0.00481446,0.00545212,0.00613312,0.00685802,0.0076273,0.00844124,0.00929996,0.0102033,0.0111509,0.0121419,0.0131751,0.014249,0.0153615,0.0165098,0.0176907,0.0189004,0.0201344,0.0213874,0.0226538,0.023927,0.0252,0.0264654,0.027715,0.0289407,0.0301337,0.0312854,0.0323873,0.0334307,0.0344077,0.0353104,0.0361318,0.0368654,0.0375058,0.0380481,0.0384886,0.0388244,0.0390538,0.0391759,0.0391907,0.0390991,0.038903,0.0386046,0.0382073,0.0377147,0.037131,0.0364609,0.0357093,0.0348815,0.0339829,0.0330191,0.031996,0.0309194,0.0297952,0.0286293,0.0274278,0.0261964,0.0249412,0.0236681,0.0223828,0.0210911,0.0197986,0.0185108,0.017233,0.0159704,0.0147278,0.0135101,0.0123216,0.0111664,0.0100482,0.00897068,0.00793682,0.00694951,0.00601136,0.00512479,0.00429221,0.00351617,0.00279961,0.00214624,0.00156097,0.00105047,0.000623974,0.000294166,7.83729e-05,0
0,1.89892e-05,7.55852e-05,0.000169342,0.000299957,0.000467266,0.000671235,0.000911957,0.00118964,0.00150461,0.00185728,0.00224817,0.00267786,0.003147,0.00365629,0.00420644,0.00479817,0.00543218,0.00610914,0.00682961,0.00759404,0.00840274,0.00925583,0.0101532,0.0110943,0.0120785,0.0131047,0.0141712,0.0152759,0.0164163,0.0175892,0.0187907,0.0200164,0.0212613,0.0225195,0.0237849,0.0250504,0.0263086,0.0275516,0.0287713,0.0299591,0.0311064,0.0322047,0.0332455,0.0342209,0.0351231,0.0359451,0.0366804,0.0373235,0.0378696,0.038315,0.0386566,0.0388927,0.0390222,0.0390451,0.0389622,0.0387753,0.0384865,0.038099,0.0376164,0.0370428,0.0363826,0.0356409,0.0348227,0.0339334,0.0329787,0.0319641,0.0308956,0.0297791,0.0286203,0.0274253,0.0261999,0.0249502,0.023682,0.0224011,0.0211132,0.019824,0.018539,0.0172636,0.0160028,0.0147617,0.013545,0.0123572,0.0112022,0.0100839,0.00900593,0.00797127,0.00698284,0.00604321,0.00515483,0.00432008,0.0035415,0.00282204,0.0021654,0.00157653,0.00106219,0.000631775,0.000298293,7.96078e-05,0
0,1.90865e-05,7.59e-05,0.000169897,0.000300692,0.000468053,0.000671889,0.000912245,0.00118929,0.00150332,0.00185471,0.00224396,0.00267164,0.00313837,0.00364483,0.00419173,0.00477978,0.00540967,0.00608205,0.00679749,0.00755644,0.00835921,0.00920591,0.0100964,0.0110303,0.0120069,0.013025,0.0140831,0.0151791,0.0163105,0.0174742,0.0186663,0.0198827,0.0211182,0.0223672,0.0236236,0.0248805,0.0261305,0.027366,0.0285788,0.0297605,0.0309026,0.0319968,0.0330346,0.034008,0.0349095,0.035732,0.0364691,0.0371152,0.0376655,0.0381162,0.0384642,0.0387077,0.0388455,0.0388775,0.0388044,0.0386278,0.0383498,0.0379734,0.037502,0.0369397,0.0362908,0.0355601,0.0347528,0.0338741,0.0329295,0.0319247,0.0308654,0.0297575,0.0286068,0.0274193,0.0262009,0.0249574,0.0236948,0.0224189,0.0211355,0.0198502,0.0185685,0.0172958,0.0160373,0.014798,0.0135826,0.0123956,0.011241,0.0101228,0.00904436,0.00800891,0.00701929,0.0060781,0.00518775,0.00435063,0.00356927,0.0028466,0.00218636,0.00159351,0.00107495,0.000640241,0.000302755,8.0937e-05,0
0,1.91926e-05,7.62444e-05,0.000170506,0.000301502,0.000468926,0.000672624,0.000912586,0.00118894,0.00150193,0.00185192,0.00223937,0.00266483,0.00312889,0.00363223,0.00417554,0.00475952,0.00538484,0.00605215,0.00676202,0.00751489,0.00831106,0.00915066,0.0100336,0.0109594,0.0119274,0.0129366,0.0139853,0.0150716,0.016193,0.0173465,0.0185283,0.0197341,0.0209592,0.022198,0.0234443,0.0246915,0.0259324,0.0271594,0.0283644,0.0295392,0.0306755,0.0317649,0.0327991,0.0337703,0.0346708,0.0354937,0.0362326,0.0368819,0.0374367,0.0378931,0.0382481,0.0384996,0.0386465,0.0386885,0.0386262,0.0384608,0.0381947,0.0378305,0.0373715,0.0368216,0.0361852,0.0354669,0.0346716,0.0338046,0.0328713,0.0318773,0.0308282,0.0297299,0.0285883,0.0274091,0.0261984,0.024962,0.0237057,0.0224356,0.0211572,0.0198763,0.0185984,0.0173289,0.0160731,0.0148359,0.0136221,0.0124361,0.0112821,0.0101641,0.00908533,0.00804913,0.00705833,0.0061155,0.00522308,0.00438343,0.00359908,0.00287297,0.00220883,0.0016117,0.00108858,0.000649264,0.000307496,8.23447e-05,0
0,1.93077e-05,7.66199e-05,0.000171173,0.000302397,0.000469902,0.000673463,0.000913013,0.00118863,0.00150052,0.001849,0.00223451,0.00265756,0.00311874,0.00361869,0.00415809,0.00473763,0.00535798,0.00601976,0.00672355,0.00746977,0.00825875,0.0090906,0.00996522,0.0108822,0.0118409,0.0128403,0.0138788,0.0149544,0.0160649,0.0172071,0.0183775,0.0195719,0.0207855,0.022013,0.0232482,0.0244848,0.0257156,0.0269331,0.0281295,0.0292967,0.0304264,0.0315104,0.0325406,0.0335091,0.0344084,0.0352316,0.0359722,0.0366247,0.0371842,0.0376467,0.0380092,0.0382694,0.038426,0.0384787,0.038428,0.0382749,0.0380216,0.0376705,0.037225,0.0366887,0.0360658,0.0353609,0.0345787,0.0337245,0.0328035,0.0318212,0.0307834,0.0296957,0.0285639,0.027394,0.0261917,0.0249631,0.0237139,0.0224501,0.0211774,0.0199015,0.0186279,0.0173621,0.0161093,0.0148746,0.0136626,0.012478,0.0113249,0.0102071,0.00912819,0.00809132,0.00709936,0.0061549,0.00526034,0.00441805,0.00363055,0.00290079,0.00223253,0.00163086,0.00110292,0.000658739,0.000312464,8.38156e-05,0
0,1.94323e-05,7.70283e-05,0.000171904,0.000303386,0.000470994,0.000674431,0.000913564,0.00118841,0.00149914,0.00184603,0.00222948,0.00264997,0.00310806,0.00360439,0.00413961,0.00471439,0.00532939,0.00598523,0.00668246,0.00742153,0.00820275,0.00902624,0.00989191,0.0107994,0.011748,0.0127368,0.0137642,0.0148284,0.015927,0.017057,0.0182151,0.0193971,0.0205982,0.0218134,0.0230367,0.0242616,0.0254814,0.0266886,0.0278756,0.0290343,0.0301568,0.0312349,0.0322605,0.0332259,0.0341237,0.0349469,0.0356892,0.036345,0.0369094,0.0373783,0.0377485,0.0380178,0.0381848,0.0382489,0.0382105,0.0380705,0.0378308,0.0374939,0.0370627,0.036541,0.0359326,0.035242,0.0344739,0.0336334,0.0327256,0.0317561,0.0307304,0.0296541,0.0285331,0.0273731,0.0261802,0.02496,0.0237186,0.0224617,0.0211953,0.0199248,0.0186561,0.0173944,0.0161451,0.0149132,0.0137035,0.0125205,0.0113685,0.0102512,0.00917227,0.00813486,0.00714181,0.00619573,0.00529902,0.00445403,0.00366329,0.00292974,0.00225718,0.00165078,0.00111781,0.000668565,0.000317606,8.53351e-05,0
0,1.95666e-05,7.7471e-05,0.000172702,0.000304475,0.000472218,0.000675551,0.000914271,0.00118834,0.00149787,0.0018431,0.00222439,0.00264219,0.00309704,0.00358953,0.00412032,0.00469005,0.00529937,0.00594889,0.00663916,0.00737061,0.00814356,0.00895814,0.00981426,0.0107116,0.0116495,0.0126269,0.0136425,0.0146944,0.0157803,0.0168974,0.0180422,0.0192108,0.0203987,0.0216007,0.022811,0.0240235,0.0252314,0.0264275,0.0276042,0.0287538,0.0298684,0.0309399,0.0319604,0.0329223,0.0338182,0.0346413,0.0353851,0.0360442,0.0366135,0.0370889,0.0374673,0.0377461,0.0379239,0.0379999,0.0379744,0.0378482,0.0376229,0.0373008,0.0368849,0.0363784,0.0357854,0.03511,0.0343569,0.033531,0.0326374,0.0316814,0.0306686,0.0296046,0.028495,0.0273458,0.0261628,0.0249519,0.0237188,0.0224696,0.0212099,0.0199455,0.0186821,0.017425,0.0161796,0.014951,0.0137439,0.0125628,0.0114121,0.0102956,0.00921689,0.00817908,0.00718507,0.00623744,0.00533861,0.00449092,0.00369688,0.00295946,0.0022825,0.00167124,0.00113309,0.000678637,0.000322871,8.68884e-05,0
0,1.97108e-05,7.79491e-05,0.00017357,0.000305674,0.000473587,0.000676844,0.000915169,0.00118846,0.00149677,0.00184029,0.00221935,0.00263435,0.00308582,0.00357431,0.00410046,0.00466489,0.00526824,0.00591111,0.00659404,0.00731746,0.00808169,0.00888686,0.0097329,0.0106195,0.011546,0.0125115,0.0135145,0.0145534,0.0156259,0.0167292,0.01786,0.0190145,0.0201882,0.0213761,0.0225727,0.0237719,0.0249671,0.0261512,0.027317,0.0284568,0.0295628,0.0306271,0.031642,0.0325999,0.0334936,0.0343162,0.0350615,0.0357237,0.0362979,0.03678,0.0371667,0.0374553,0.0376442,0.0377326,0.0377205,0.0376085,0.0373982,0.0370917,0.0366917,0.0362013,0.0356244,0.034965,0.0342276,0.033417,0.0325383,0.0315966,0.0305974,0.0295464,0.0284491,0.0273113,0.0261389,0.0249378,0.0237138,0.0224727,0.0212204,0.0199627,0.0187051,0.0174531,0.016212,0.014987,0.0137829,0.0126042,0.0114551,0.0103397,0.00926133,0.00822332,0.00722851,0.00627946,0.00537859,0.00452824,0.00373092,0.00298962,0.0023082,0.001692,0.0011486,0.000688855,0.000328208,8.84612e-05,0
0,1.9865e-05,7.84634e-05,0.000174511,0.000306987,0.000475113,0.000678331,0.000916287,0.00118881,0.0014959,0.00183769,0.00221446,0.00262659,0.00307456,0.00355891,0.00408024,0.00463916,0.0052363,0.00587224,0.00654751,0.00726254,0.00801764,0.00881296,0.00964844,0.0105238,0.0114383,0.0123913,0.0133812,0.0144064,0.0154648,0.0165536,0.0176696,0.0188092,0.019968,0.0211411,0.0223232,0.0235083,0.0246901,0.0258616,0.0270157,0.0281449,0.0292417,0.0302983,0.0313071,0.0322606,0.0331516,0.0339735,0.0347199,0.0353851,0.0359642,0.036453,0.0368479,0.0371464,0.0373467,0.0374478,0.0374495,0.0373523,0.0371574,0.036867,0.0364833,0.0360097,0.0354494,0.0348066,0.0340856,0.0332911,0.0324279,0.0315012,0.0305164,0.0294789,0.0283945,0.0272688,0.0261077,0.024917,0.0237026,0.0224703,0.0212259,0.0199753,0.018724,0.0174776,0.0162414,0.0150205,0.0138197,0.0126437,0.0114966,0.0103825,0.00930488,0.00826692,0.0072715,0.00632121,0.00541844,0.00456553,0.003765,0.00301985,0.00233399,0.00171285,0.00116418,0.000699117,0.000333565,9.0039e-05,0
0,2.00293e-05,7.90143e-05,0.000175527,0.000308419,0.000476804,0.000680026,0.000917649,0.00118943,0.0014953,0.00183535,0.00220981,0.00261901,0.00306341,0.00354351,0.00405988,0.00461313,0.00520384,0.00583261,0.00649994,0.00720627,0.0079519,0.00873699,0.00956149,0.0104251,0.0113273,0.0122671,0.0132433,0.0142543,0.015298,0.0163716,0.0174723,0.0185963,0.0197395,0.0208971,0.022064,0.0232343,0.0244019,0.0255601,0.0267019,0.02782,0.0289069,0.0299552,0.0309573,0.031906,0.032794,0.0336147,0.0343619,0.0350299,0.0356137,0.0361091,0.0365124,0.0368209,0.0370327,0.0371466,0.0371622,0.03708,0.036901,0.036627,0.0362602,0.0358037,0.0352606,0.034635,0.0339309,0.0331529,0.0323058,0.0313947,0.0304248,0.0294015,0.0283306,0.0272176,0.0260683,0.0248886,0.0236843,0.0224614,0.0212255,0.0199825,0.0187381,0.0174978,0.0162668,0.0150504,0.0138534,0.0126805,0.0115358,0.0104234,0.00934679,0.00830917,0.00731341,0.0063621,0.00545762,0.00460231,0.0037987,0.0030498,0.00235958,0.00173356,0.00117967,0.000709322,0.000338892,9.16077e-05,0
0,2.02034e-05,7.96017e-05,0.000176618,0.000309973,0.000478666,0.000681941,0.000919276,0.00119035,0.00149503,0.00183335,0.00220548,0.00261173,0.00305249,0.00352826,0.00403957,0.00458701,0.00517114,0.00579254,0.0064517,0.00714907,0.00788494,0.00865947,0.00947263,0.0103241,0.0112135,0.0121398,0.0131019,0.0140981,0.0151265,0.0161845,0.0172691,0.018377,0.0195039,0.0206455,0.0217965,0.0229514,0.0241042,0.0252485,0.0263773,0.0274836,0.0285602,0.0295996,0.0305946,0.0315378,0.0324224,0.0332416,0.0339893,0.0346598,0.0352481,0.0357498,0.0361613,0.0364797,0.036703,0.0368298,0.0368596,0.0367926,0.0366296,0.0363722,0.0360226,0.0355835,0.035058,0.0344499,0.0337632,0.0330022,0.0321716,0.0312765,0.0303221,0.0293136,0.0282566,0.0271568,0.0260199,0.0248517,0.0236581,0.022445,0.0212182,0.0199834,0.0187463,0.0175125,0.0162873,0.0150759,0.0138832,0.0127138,0.0115719,0.0104616,0.00938634,0.00834938,0.00735358,0.00640152,0.00549559,0.0046381,0.00383161,0.00307913,0.00238469,0.00175392,0.00119491,0.000719371,0.00034414,9.31533e-05,0
