1.52833,1.52921,1.53185,1.53622,1.5423,1.55008,1.55949,1.57049,1.58303,1.59702,1.61238,1.62903,1.64685,1.66574,1.68556,1.70619,1.72747,1.74927,1.77141,1.79373,1.81606,1.83822,1.86006,1.88138,1.90202,1.92182,1.94062,1.95828,1.97468,1.98968,2.0032,2.01515,2.02548,2.03413,2.04111,2.0464,2.05004,2.05206,2.05254,2.05155,2.04921,2.04561,2.04089,2.0352,2.02867,2.02147,2.01375,2.00568,1.99743,1.98915,1.98102,1.97319,1.96582,1.95905,1.95304,1.94791,1.94381,1.94086,1.93917,1.93885,1.94001,1.94275,1.94715,1.95329,1.96126,1.97111,1.98292,1.99673,2.0126,2.03056,2.05065,2.07289,2.0973,2.12389,2.15265,2.18357,2.21663,2.25178,2.28898,2.32815,2.36921,2.41207,2.45659,2.50265,2.55007,2.59868,2.64827,2.69863,2.74949,2.80059,2.85164,2.90232,2.9523,3.00124,3.04877,3.09451,3.13809,3.17911,3.21719,3.25194
1.52768,1.52853,1.53114,1.53548,1.54153,1.54928,1.55866,1.56964,1.58214,1.59611,1.61145,1.62808,1.64588,1.66475,1.68457,1.70519,1.72648,1.74828,1.77043,1.79277,1.81513,1.83733,1.8592,1.88057,1.90127,1.92113,1.94001,1.95776,1.97424,1.98935,2.00298,2.01505,2.02551,2.03432,2.04145,2.04691,2.05073,2.05295,2.05364,2.05288,2.05078,2.04744,2.043,2.0376,2.03139,2.02452,2.01717,2.00948,2.00163,1.99378,1.9861,1.97875,1.97189,1.96566,1.96021,1.95568,1.95221,1.94991,1.94892,1.94933,1.95125,1.95479,1.96002,1.96704,1.97592,1.98673,1.99952,2.01437,2.0313,2.05037,2.07161,2.09504,2.12068,2.14853,2.17858,2.21082,2.24523,2.28175,2.32033,2.36091,2.40337,2.44763,2.49355,2.54098,2.58975,2.63968,2.69054,2.7421,2.7941,2.84626,2.89828,2.94983,3.00057,3.05015,3.09818,3.1443,3.1881,3.2292,3.26721,3.30173
1.52573,1.52655,1.52912,1.53342,1.53943,1.54713,1.55647,1.56739,1.57985,1.59377,1.60906,1.62564,1.6434,1.66223,1.682,1.70259,1.72385,1.74562,1.76776,1.79009,1.81244,1.83465,1.85654,1.87794,1.89868,1.9186,1.93755,1.95537,1.97195,1.98717,2.00093,2.01314,2.02376,2.03273,2.04006,2.04573,2.04977,2.05224,2.05319,2.05271,2.0509,2.04788,2.04378,2.03873,2.0329,2.02643,2.01949,2.01224,2.00485,1.99749,1.99031,1.98349,1.97718,1.97153,1.96668,1.96278,1.95997,1.95836,1.95808,1.95924,1.96194,1.96628,1.97236,1.98025,1.99003,2.00178,2.01556,2.03141,2.0494,2.06955,2.09191,2.11649,2.1433,2.17236,2.20366,2.23716,2.27286,2.31068,2.35058,2.39247,2.43627,2.48184,2.52906,2.57778,2.6278,2.67894,2.73096,2.78363,2.83666,2.88978,2.94265,2.99497,3.04636,3.09647,3.14491,3.1913,3.23524,3.27634,3.3142,3.34845
1.5225,1.52328,1.5258,1.53005,1.53601,1.54364,1.55291,1.56377,1.57615,1.58999,1.6052,1.6217,1.63939,1.65814,1.67784,1.69836,1.71955,1.74127,1.76336,1.78565,1.80797,1.83016,1.85205,1.87346,1.89422,1.91418,1.93318,1.95109,1.96776,1.9831,1.99699,2.00936,2.02016,2.02933,2.03688,2.04279,2.0471,2.04985,2.05111,2.05096,2.04951,2.04686,2.04315,2.03852,2.03312,2.02711,2.02064,2.01388,2.00701,2.00018,1.99356,1.98732,1.9816,1.97657,1.97237,1.96913,1.96701,1.96611,1.96656,1.96848,1.97197,1.97713,1.98405,1.99281,2.0035,2.01618,2.03091,2.04776,2.06676,2.08796,2.1114,2.13708,2.16504,2.19525,2.22773,2.26244,2.29934,2.3384,2.37953,2.42266,2.46769,2.51449,2.56291,2.61281,2.66398,2.71621,2.76929,2.82294,2.87689,2.93083,2.98446,3.03741,3.08934,3.13988,3.18862,3.23519,3.27918,3.3202,3.35785,3.39176
1.51801,1.51875,1.52121,1.52539,1.53127,1.53883,1.54801,1.55877,1.57105,1.58478,1.59989,1.61628,1.63385,1.65249,1.67208,1.69249,1.71359,1.73521,1.75722,1.77943,1.8017,1.82384,1.84569,1.86709,1.88786,1.90784,1.92689,1.94487,1.96164,1.97709,1.99113,2.00367,2.01467,2.02407,2.03186,2.03806,2.04267,2.04575,2.04737,2.0476,2.04655,2.04432,2.04106,2.0369,2.03199,2.02649,2.02055,2.01435,2.00804,2.0018,1.99579,1.99016,1.98509,1.98072,1.97719,1.97465,1.97324,1.97307,1.97428,1.97698,1.98126,1.98724,1.995,2.00463,2.01621,2.0298,2.04547,2.06328,2.08327,2.10549,2.12996,2.15671,2.18574,2.21705,2.25064,2.28648,2.32453,2.36473,2.40701,2.45129,2.49745,2.54536,2.59489,2.64584,2.69804,2.75126,2.80526,2.85977,2.91451,2.96917,3.02341,3.07689,3.12923,3.18007,3.22902,3.27566,3.31961,3.36047,3.39784,3.43135
1.51231,1.51298,1.51537,1.51947,1.52526,1.53271,1.54178,1.55241,1.56456,1.57816,1.59313,1.60937,1.62679,1.64529,1.66474,1.68501,1.70596,1.72746,1.74934,1.77145,1.79362,1.81569,1.83748,1.85884,1.87959,1.89958,1.91867,1.9367,1.95356,1.96914,1.98333,1.99606,2.00726,2.01691,2.02499,2.03149,2.03644,2.0399,2.04191,2.04257,2.04197,2.04022,2.03746,2.03383,2.02946,2.02452,2.01917,2.01357,2.00788,2.00228,1.99691,1.99196,1.98756,1.98388,1.98107,1.97926,1.97858,1.97917,1.98115,1.98464,1.98973,1.99652,2.00512,2.01561,2.02806,2.04255,2.05914,2.07788,2.09882,2.12201,2.14747,2.17522,2.20527,2.23762,2.27225,2.30914,2.34824,2.3895,2.43283,2.47815,2.52534,2.57426,2.62477,2.67667,2.72977,2.78384,2.83863,2.89387,2.94927,3.0045,3.05923,3.1131,3.16574,3.21677,3.26579,3.31241,3.35622,3.39684,3.43386,3.46692
1.50543,1.50603,1.50834,1.51234,1.51801,1.52533,1.53426,1.54474,1.55674,1.57016,1.58495,1.60102,1.61826,1.63657,1.65583,1.67592,1.6967,1.71803,1.73975,1.76172,1.78376,1.80572,1.82742,1.84871,1.86943,1.88941,1.90851,1.9266,1.94355,1.95924,1.97358,1.98651,1.99794,2.00786,2.01624,2.02308,2.0284,2.03226,2.03471,2.03584,2.03574,2.03452,2.03231,2.02925,2.02549,2.02116,2.01645,2.0115,2.00648,2.00155,1.99688,1.99263,1.98896,1.98601,1.98394,1.98288,1.98296,1.98433,1.98709,1.99137,1.99727,2.00489,2.01432,2.02565,2.03896,2.05432,2.07179,2.09143,2.11329,2.1374,2.16379,2.19249,2.22349,2.25681,2.29241,2.33026,2.37033,2.41255,2.45683,2.50308,2.55118,2.60099,2.65235,2.70507,2.75894,2.81372,2.86917,2.925,2.98091,3.03658,3.09165,3.14578,3.19859,3.24968,3.29867,3.34516,3.38874,3.42903,3.46563,3.49819
1.49744,1.49795,1.50015,1.50403,1.50957,1.51673,1.52549,1.5358,1.5476,1.56083,1.57541,1.59126,1.60828,1.62637,1.64541,1.66527,1.68584,1.70696,1.72849,1.75027,1.77215,1.79396,1.81555,1.83675,1.8574,1.87735,1.89646,1.91458,1.93161,1.94742,1.96192,1.97504,1.98672,1.99691,2.00561,2.01282,2.01855,2.02285,2.02578,2.02741,2.02785,2.0272,2.02559,2.02315,2.02003,2.01637,2.01234,2.00809,2.00378,1.99958,1.99565,1.99214,1.98922,1.98704,1.98573,1.98545,1.98632,1.98847,1.99203,1.99711,2.00382,2.01225,2.02251,2.03467,2.04882,2.06502,2.08335,2.10385,2.12657,2.15155,2.17883,2.2084,2.24029,2.27449,2.31097,2.3497,2.39064,2.43371,2.47884,2.52591,2.5748,2.62537,2.67745,2.73084,2.78534,2.8407,2.89666,2.95293,3.00921,3.06516,3.12045,3.17469,3.22753,3.27856,3.3274,3.37364,3.4169,3.45677,3.49289,3.5249
1.48839,1.4888,1.49088,1.49461,1.49999,1.50698,1.51555,1.52565,1.53723,1.55022,1.56456,1.58015,1.59691,1.61474,1.63351,1.65312,1.67344,1.69431,1.71561,1.73717,1.75885,1.78049,1.80192,1.823,1.84356,1.86345,1.88254,1.9007,1.91779,1.93371,1.94837,1.96169,1.97362,1.98411,1.99315,2.00074,2.0069,2.01166,2.0151,2.01728,2.0183,2.01826,2.01729,2.01552,2.01308,2.01013,2.00682,2.00331,1.99976,1.99632,1.99316,1.99044,1.98831,1.98691,1.9864,1.98691,1.98858,1.99154,1.9959,2.00179,2.0093,2.01854,2.0296,2.04258,2.05754,2.07456,2.0937,2.11502,2.13856,2.16436,2.19245,2.22284,2.25554,2.29054,2.32782,2.36733,2.40903,2.45285,2.4987,2.54647,2.59602,2.64722,2.69988,2.75381,2.80879,2.86457,2.92089,2.97745,3.03395,3.09004,3.14538,3.19961,3.25233,3.30318,3.35174,3.39763,3.44046,3.47984,3.51541,3.5468
1.47836,1.47865,1.48059,1.48416,1.48935,1.49614,1.50449,1.51435,1.52567,1.5384,1.55245,1.56776,1.58423,1.60175,1.62023,1.63954,1.65956,1.68015,1.70117,1.72248,1.74392,1.76535,1.7866,1.80752,1.82797,1.84779,1.86684,1.885,1.90215,1.91817,1.93299,1.94651,1.95869,1.96949,1.97888,1.98688,1.99348,1.99875,2.00272,2.00548,2.00711,2.00772,2.00742,2.00635,2.00464,2.00244,1.99989,1.99716,1.9944,1.99176,1.98941,1.98749,1.98617,1.98559,1.9859,1.98722,1.98971,1.99347,1.99864,2.00533,2.01364,2.02368,2.03554,2.04931,2.06505,2.08285,2.10277,2.12486,2.14917,2.17573,2.20457,2.2357,2.26913,2.30485,2.34282,2.38302,2.42538,2.46983,2.51628,2.56462,2.6147,2.66639,2.71949,2.77381,2.82912,2.88517,2.94169,2.99839,3.05494,3.11102,3.16627,3.22032,3.27281,3.32333,3.3715,3.41693,3.45923,3.49803,3.53297,3.56371
